Utterance,Speaker,Dialogue_ID,Start_Time,End_Time,Wav_Path,Video_Path,Emotion
"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",Ses03F_impro05_F007,Ses03F_impro05,80.3494,89.3854,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F007.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
Not to mention I have my work in there.,Ses03F_impro05_F008,Ses03F_impro05,89.4307,92.5106,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F008.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
"Well, I'll have you fill out some paperwork and see if you can get started on something.",Ses03F_impro05_M006,Ses03F_impro05,91.2197,97.6966,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M006.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,fru
"And what if- what if it is lost? Well, what are you guys going to do for me?",Ses03F_impro05_F009,Ses03F_impro05,96.45100000000001,100.4125,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F009.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
and when you sign your ticket we could replace about fifteen percent of what's in the bag.,Ses03F_impro05_M008,Ses03F_impro05,108.84,115.5872,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M008.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,neu
Fifteen percent?,Ses03F_impro05_F010,Ses03F_impro05,114.9079,116.9675,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F010.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
Up to a limit of twenty five dollars.,Ses03F_impro05_M009,Ses03F_impro05,116.4252,119.6183,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M009.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,neu
What? There- There's hundreds of thousands of dollars worth of stuff in there.,Ses03F_impro05_F011,Ses03F_impro05,118.9842,124.675,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F011.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
"Whoa, maybe you should uh- have thought of a better way to send it than just in a bag, hmm? Did you think about that?",Ses03F_impro05_M010,Ses03F_impro05,124.2382,130.8736,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M010.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,fru
"No, no, no. You don't understand. This is--these are my belongings in the luggage. And I went to Paris.",Ses03F_impro05_F012,Ses03F_impro05,130.398,136.1049,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F012.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,fru
"Sir, why are you laughing at me? This isn't funny.",Ses03F_impro05_F013,Ses03F_impro05,136.1728,140.453,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F013.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,fru
"I think that's kind of stupid, that you put a hundred thousands of dollars in the bag.",Ses03F_impro05_M011,Ses03F_impro05,139.1622,143.9179,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M011.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,neu
Did you lock- Did you lock it even? You probably didn't even lock it.,Ses03F_impro05_M012,Ses03F_impro05,146.5902,150.265,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M012.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,fru
"No, they said I couldn't lock it.",Ses03F_impro05_F015,Ses03F_impro05,148.7189,151.4592,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F015.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
Give me--I'm going to talk to your supervisor. Give me your supervisor. I want to talk to your supervisor right now.,Ses03F_impro05_F016,Ses03F_impro05,151.885,157.234,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F016.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
"Okay, let me get him.Oh, guess who the supervisor is? It's me.",Ses03F_impro05_M013,Ses03F_impro05,154.3,158.5275,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M013.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,neu
"What, do you have questions?",Ses03F_impro05_M014,Ses03F_impro05,158.6154,160.7215,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M014.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,neu
"Well, get- I want the C.E.O. then.",Ses03F_impro05_F017,Ses03F_impro05,158.95,162.1175,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F017.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro05.avi,ang
How you doing?,Ses03F_impro06_M000,Ses03F_impro06,5.7363,8.15,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M000.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,neu
Okay.,Ses03F_impro06_F000,Ses03F_impro06,8.344,12.1707,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F000.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
Yeah. Wow.,Ses03F_impro06_F001,Ses03F_impro06,13.5951,16.7102,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F001.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
We're all going to miss him.,Ses03F_impro06_M001,Ses03F_impro06,15.9759,19.0242,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M001.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,neu
"Mmm hmm. I never knew it was going to be this hard, you know.",Ses03F_impro06_F002,Ses03F_impro06,19.1355,23.5856,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F002.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
It's weird 'cause it's like you expected it to happen and eventually-,Ses03F_impro06_F003,Ses03F_impro06,25.4324,31.1063,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F003.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"he had cancer, you know?",Ses03F_impro06_F004,Ses03F_impro06,31.2621,34.7999,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F004.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"They thought he got--would get better and he did, and then it just- things turned bad.",Ses03F_impro06_F005,Ses03F_impro06,34.8667,43.5889,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F005.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Turned around for the worst, you know.",Ses03F_impro06_F006,Ses03F_impro06,43.8114,47.4382,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F006.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"I didn't know him, Tricia, but uh- I heard that he was a great man.",Ses03F_impro06_M002,Ses03F_impro06,48.6398,55.4484,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M002.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
He was amazing.,Ses03F_impro06_F007,Ses03F_impro06,54.3359,57.1617,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F007.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
I loved that boy.,Ses03F_impro06_F008,Ses03F_impro06,57.3397,60.0098,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F008.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"We did everything together, you know.",Ses03F_impro06_F009,Ses03F_impro06,60.0766,63.3252,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F009.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"It's weird, I think. I feel so alone, you know? What am I going to do now? Now that he's gone.",Ses03F_impro06_F010,Ses03F_impro06,63.7924,73.8052,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F010.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
He's so young. It seems so--,Ses03F_impro06_F011,Ses03F_impro06,74.5172,79.0786,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F011.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
so wrong in so many ways.,Ses03F_impro06_F012,Ses03F_impro06,79.2343,83.0392,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F012.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"His poor parents. You know, it's their only son.",Ses03F_impro06_F013,Ses03F_impro06,83.5509,88.7576,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F013.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
yeah.,Ses03F_impro06_M003,Ses03F_impro06,88.2236,91.1829,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M003.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,neu
"Kind of a whole year. I mean, he suffered with this, this monster, this thing, this disease.",Ses03F_impro06_F014,Ses03F_impro06,92.0507,98.9038,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F014.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"He was in chemo the whole time, right?",Ses03F_impro06_M004,Ses03F_impro06,97.6356,100.7729,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M004.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
And he just got that baseball scholarship.,Ses03F_impro06_M005,Ses03F_impro06,101.1289,105.2675,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M005.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"I know. He was, he had so much going for him.",Ses03F_impro06_F015,Ses03F_impro06,103.88799999999999,108.8276,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F015.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"So handsome, so young, so gifted.",Ses03F_impro06_F016,Ses03F_impro06,109.2504,113.9007,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F016.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
So talented.,Ses03F_impro06_F017,Ses03F_impro06,114.101,116.9491,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F017.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Such a sweet person, you know?",Ses03F_impro06_F018,Ses03F_impro06,117.2161,120.205,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F018.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
How's his parents doing?,Ses03F_impro06_M006,Ses03F_impro06,119.5746,122.4005,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M006.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
Not very good.,Ses03F_impro06_F019,Ses03F_impro06,121.6439,124.8925,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F019.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Can you imagine, though, you know, as a parent, just losing a kid? Twenty-two years old.",Ses03F_impro06_F020,Ses03F_impro06,125.1595,134.2823,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F020.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"It's weird, I kind of feel like part of me is gone now, you know?",Ses03F_impro06_F021,Ses03F_impro06,136.4628,142.2035,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F021.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
Because this other half was just kind of like ripped away.,Ses03F_impro06_F022,Ses03F_impro06,142.3,146.8761,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F022.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"You guys were pretty close, weren't you?",Ses03F_impro06_M007,Ses03F_impro06,146.8316,150.3027,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M007.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"He was like, he was like my brother, you know.",Ses03F_impro06_F023,Ses03F_impro06,150.4584,155.9098,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F023.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
He was my brother.,Ses03F_impro06_F024,Ses03F_impro06,156.9111,160.2264,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F024.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Just seems so unfair, is the way it is.",Ses03F_impro06_F025,Ses03F_impro06,160.5379,169.9277,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F025.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"You know, he had that really pretty girlfriend for like about a year and-",Ses03F_impro06_F026,Ses03F_impro06,172.2418,178.1159,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F026.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
What was her name?,Ses03F_impro06_M008,Ses03F_impro06,177.3594,179.80700000000002,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M008.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
Kelly. Kelly Uveny.,Ses03F_impro06_F027,Ses03F_impro06,179.1172,182.7663,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F027.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
They talked about getting married and--,Ses03F_impro06_F028,Ses03F_impro06,182.8998,187.0829,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F028.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
Trying to have a baby.,Ses03F_impro06_M009,Ses03F_impro06,187.4166,190.7575,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M009.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Yeah. But then when he got cancer and it got bad, you know, she just took off and-",Ses03F_impro06_F029,Ses03F_impro06,190.287,197.7854,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F029.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
so I was there for him.,Ses03F_impro06_F030,Ses03F_impro06,198.0302,200.8115,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F030.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
Some people.,Ses03F_impro06_M010,Ses03F_impro06,200.0327,202.4358,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M010.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Yeah, but you were there all the hospital days. By his bed-",Ses03F_impro06_M011,Ses03F_impro06,202.6138,208.2432,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M011.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Yeah. God, I loved that kid.",Ses03F_impro06_F031,Ses03F_impro06,209.02200000000002,213.0716,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F031.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"So nice, so positive.",Ses03F_impro06_M012,Ses03F_impro06,212.9381,216.1422,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M012.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
yeah.,Ses03F_impro06_F032,Ses03F_impro06,215.2521,217.0099,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F032.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
We need more people like him.,Ses03F_impro06_M013,Ses03F_impro06,216.6984,219.4797,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M013.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Joe, do you think he knew I loved him?",Ses03F_impro06_F033,Ses03F_impro06,218.701,222.7061,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F033.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
I don't know.,Ses03F_impro06_M014,Ses03F_impro06,222.2611,225.2871,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M014.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"I never told him, I love you, but-",Ses03F_impro06_F034,Ses03F_impro06,224.5529,229.893,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F034.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
I loved him so much.,Ses03F_impro06_F035,Ses03F_impro06,230.1155,232.8746,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F035.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
I don't know if Benny was smart like that- but-,Ses03F_impro06_M015,Ses03F_impro06,232.1626,234.5211,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M015.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
I'm sure he loved you too. He just didn't know it.,Ses03F_impro06_M016,Ses03F_impro06,234.6991,238.5485,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M016.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro06.avi,sad
"Hey, Isabella.",Ses03F_impro07_M000,Ses03F_impro07,5.1689,7.6856,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M000.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro07.avi,neu
"Hey, how's it going, Joe?",Ses03F_impro07_F000,Ses03F_impro07,7.2915,9.6563,./dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F000.wav,./dataset/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro07.avi,hap
